# SLARC V10.11-climb-gain | rise=0.170 run=0.250 | balance=AN foothold=AN freeze=AUS entry=AN | G_Z=-0.120 G_STEP=0.060
t,frame,mode,bx,by,bz,roll,pitch,yaw,vx,vy,vz,wx,wy,wz,cmd_vx,cmd_yaw,roll_bal,pitch_bal,est_roll,est_pitch,est_yaw,est_height,frozen,dxb,brake,cmd_adv,r3n,bho,lost,climb_pitch,freeze_cnt,est_h_proj,est_h_low,est_h_high,h_ref_raw,h_ref_f,climb_err,climb_over,n_ref,climbing,front_right_fx,front_right_fy,front_right_fz,front_right_contact,front_right_force,front_right_tau_coxa,front_right_tau_femur,front_right_tau_tibia,front_right_state,front_right_th_c,front_right_th_f,front_right_th_t,front_right_rfx,front_right_rfy,front_right_rfz,front_left_fx,front_left_fy,front_left_fz,front_left_contact,front_left_force,front_left_tau_coxa,front_left_tau_femur,front_left_tau_tibia,front_left_state,front_left_th_c,front_left_th_f,front_left_th_t,front_left_rfx,front_left_rfy,front_left_rfz,mid_right_fx,mid_right_fy,mid_right_fz,mid_right_contact,mid_right_force,mid_right_tau_coxa,mid_right_tau_femur,mid_right_tau_tibia,mid_right_state,mid_right_th_c,mid_right_th_f,mid_right_th_t,mid_right_rfx,mid_right_rfy,mid_right_rfz,mid_left_fx,mid_left_fy,mid_left_fz,mid_left_contact,mid_left_force,mid_left_tau_coxa,mid_left_tau_femur,mid_left_tau_tibia,mid_left_state,mid_left_th_c,mid_left_th_f,mid_left_th_t,mid_left_rfx,mid_left_rfy,mid_left_rfz,rear_right_fx,rear_right_fy,rear_right_fz,rear_right_contact,rear_right_force,rear_right_tau_coxa,rear_right_tau_femur,rear_right_tau_tibia,rear_right_state,rear_right_th_c,rear_right_th_f,rear_right_th_t,rear_right_rfx,rear_right_rfy,rear_right_rfz,rear_left_fx,rear_left_fy,rear_left_fz,rear_left_contact,rear_left_force,rear_left_tau_coxa,rear_left_tau_femur,rear_left_tau_tibia,rear_left_state,rear_left_th_c,rear_left_th_f,rear_left_th_t,rear_left_rfx,rear_left_rfy,rear_left_rfz
19.716,2472,placemove,0.3270,0.0183,0.3015,-0.0488,-0.2253,-0.0014,0.0628,0.0089,0.0301,-0.0156,-0.0068,0.0219,1.000,0.000,-0.0436,-0.0046,-0.0488,-0.2253,-0.0014,0.2024,0,0.00026,0.733,0.00026,2,0.0315,2,-0.2200,0,0.1045,0.2219,0.0971,0.1870,0.1886,0.0128,0.0047,2,1,0.5987,-0.2513,0.2055,0,0.00,0.007,0.026,0.013,STANCE,-0.3902,0.1001,1.4619,0.2438,-0.2614,-0.1675,0.6191,0.2754,0.1841,1,6.21,0.542,1.889,0.889,STANCE,0.3552,0.1003,1.3783,0.2582,0.2659,-0.1669,0.3711,-0.2869,0.0495,0,0.00,0.006,0.024,0.004,STANCE,-0.0728,0.7588,0.8735,-0.0129,-0.2923,-0.2701,0.3858,0.2757,0.0209,0,0.00,0.009,0.004,0.040,STANCE,0.0362,0.8046,0.9343,-0.0057,0.2711,-0.2740,0.0905,-0.1917,0.0142,1,6.17,0.478,1.703,0.481,STANCE,0.0443,0.5304,0.9092,-0.2944,-0.1990,-0.2372,0.0297,0.2107,0.1326,0,0.00,0.009,0.139,0.065,SWING,0.0303,-0.3446,1.6923,-0.3272,0.1971,-0.0872
19.738,2476,placemove,0.3280,0.0185,0.3020,-0.0491,-0.2254,-0.0009,0.0634,0.0095,0.0259,-0.0133,-0.0058,0.0220,1.000,0.000,-0.0439,-0.0048,-0.0491,-0.2254,-0.0009,0.2028,0,0.00025,0.711,0.00025,2,0.0315,2,-0.2200,0,0.1045,0.2219,0.0971,0.1870,0.1886,0.0128,0.0047,2,1,0.5989,-0.2515,0.2040,0,0.00,0.009,0.023,0.014,STANCE,-0.3957,0.1106,1.4538,0.2424,-0.2618,-0.1693,0.6191,0.2753,0.1841,1,6.18,0.533,1.879,0.880,STANCE,0.3579,0.1009,1.3837,0.2571,0.2656,-0.1671,0.3708,-0.2869,0.0500,0,0.00,0.007,0.023,0.003,STANCE,-0.0805,0.7568,0.8750,-0.0143,-0.2925,-0.2699,0.3863,0.2754,0.0187,0,0.00,0.008,0.005,0.043,STANCE,0.0431,0.8220,0.9038,-0.0067,0.2708,-0.2764,0.0906,-0.1916,0.0143,1,6.10,0.473,1.693,0.484,STANCE,0.0414,0.5327,0.9000,-0.2954,-0.1989,-0.2374,0.0315,0.2156,0.1449,0,0.00,0.010,0.139,0.057,SWING,0.0096,-0.4112,1.7360,-0.3237,0.2013,-0.0755
19.772,2480,placemove,0.3291,0.0186,0.3024,-0.0493,-0.2256,-0.0006,0.0621,0.0089,0.0209,-0.0090,-0.0088,0.0203,1.000,0.000,-0.0442,-0.0049,-0.0493,-0.2256,-0.0006,0.2032,0,0.00024,0.689,0.00024,2,0.0315,2,-0.2200,0,0.1045,0.2219,0.0971,0.1870,0.1886,0.0128,0.0047,2,1,0.5993,-0.2517,0.2024,0,0.00,0.005,0.023,0.015,STANCE,-0.4009,0.1217,1.4448,0.2411,-0.2621,-0.1712,0.6191,0.2753,0.1841,1,6.12,0.479,1.604,0.605,STANCE,0.3606,0.1014,1.3885,0.2561,0.2654,-0.1672,0.3707,-0.2870,0.0504,0,0.00,0.005,0.024,0.002,STANCE,-0.0877,0.7552,0.8762,-0.0156,-0.2927,-0.2697,0.3868,0.2751,0.0165,0,0.00,0.004,0.003,0.045,STANCE,0.0498,0.8400,0.8717,-0.0078,0.2705,-0.2788,0.0908,-0.1915,0.0143,1,6.27,0.443,1.453,0.328,STANCE,0.0386,0.5347,0.8908,-0.2965,-0.1988,-0.2376,0.0354,0.2177,0.1569,0,0.00,0.005,0.133,0.102,SWING,-0.0052,-0.4779,1.7990,-0.3180,0.2024,-0.0649
19.800,2484,placemove,0.3302,0.0184,0.3030,-0.0469,-0.2245,-0.0006,0.0755,-0.0563,0.0609,0.3104,0.1220,0.0343,1.000,0.000,-0.0441,-0.0049,-0.0469,-0.2245,-0.0006,0.2317,0,0.00024,0.668,0.00024,3,0.0315,1,-0.2200,0,0.1799,0.2390,0.1158,0.2377,0.1889,-0.0011,0.0000,1,1,0.5997,-0.2519,0.2000,0,0.00,0.016,0.046,0.024,STANCE,-0.4058,0.1334,1.4348,0.2399,-0.2624,-0.1733,0.6190,0.2754,0.1845,1,0.00,0.038,0.025,0.011,STANCE,0.3633,0.1018,1.3935,0.2551,0.2652,-0.1674,0.3705,-0.2868,0.0503,0,0.00,0.017,0.055,0.006,STANCE,-0.0945,0.7538,0.8770,-0.0169,-0.2928,-0.2695,0.3872,0.2750,0.0148,1,9.95,0.321,1.109,1.377,STANCE,0.0564,0.8584,0.8390,-0.0088,0.2702,-0.2812,0.0908,-0.1912,0.0143,1,2.14,0.355,0.348,0.050,STANCE,0.0360,0.5366,0.8824,-0.2975,-0.1987,-0.2377,0.0426,0.2162,0.1604,0,0.00,0.031,0.030,0.062,SWING,-0.0124,-0.4749,1.8416,-0.3115,0.2007,-0.0669
19.836,2488,placemove,0.3316,0.0174,0.3022,-0.0446,-0.2236,-0.0014,0.0833,-0.0587,-0.1150,0.1441,0.0539,-0.0252,1.000,0.000,-0.0426,-0.0042,-0.0446,-0.2236,-0.0014,0.2273,0,0.00035,0.991,0.00035,3,0.0315,1,-0.2200,0,0.1762,0.2374,0.1121,0.2338,0.1898,-0.0002,0.0000,1,1,0.6002,-0.2530,0.1963,0,0.00,0.002,0.015,0.016,STANCE,-0.4106,0.1460,1.4237,0.2387,-0.2626,-0.1755,0.6184,0.2751,0.1888,1,0.00,0.002,0.027,0.053,STANCE,0.3670,0.0709,1.4300,0.2541,0.2655,-0.1620,0.3703,-0.2872,0.0488,0,0.00,0.007,0.003,0.000,STANCE,-0.1015,0.7532,0.8769,-0.0181,-0.2928,-0.2694,0.3867,0.2751,0.0175,1,0.00,0.007,0.028,0.066,STANCE,0.0631,0.8328,0.8855,-0.0098,0.2704,-0.2778,0.0896,-0.1910,0.0177,1,0.00,0.005,0.031,0.071,STANCE,0.0322,0.5012,0.9315,-0.2989,-0.1985,-0.2327,0.0442,0.2169,0.1496,0,0.00,0.002,0.098,0.098,SWING,-0.0136,-0.4082,1.7817,-0.3148,0.2030,-0.0776
19.882,2492,placemove,0.3330,0.0164,0.2988,-0.0420,-0.2226,-0.0023,0.0820,-0.0584,-0.2752,0.1628,0.0648,-0.0095,1.000,0.000,-0.0407,-0.0035,-0.0420,-0.2226,-0.0023,nan,0,0.00047,0.984,0.00047,0,0.0315,4,-0.2024,0,0.1762,0.2374,0.1121,0.2338,0.1898,-0.0002,0.0000,1,1,0.6006,-0.2540,0.1897,0,0.00,0.003,0.016,0.017,SHIFT,-0.4157,0.1598,1.4121,0.2373,-0.2628,-0.1778,0.6177,0.2747,0.1901,0,0.00,0.002,0.022,0.044,SHIFT,0.3712,0.0464,1.4602,0.2529,0.2657,-0.1578,0.3701,-0.2875,0.0446,0,0.00,0.009,0.004,0.001,SHIFT,-0.1094,0.7536,0.8756,-0.0195,-0.2928,-0.2695,0.3861,0.2751,0.0175,0,0.00,0.008,0.023,0.050,SHIFT,0.0708,0.8126,0.9213,-0.0110,0.2706,-0.2751,0.0884,-0.1906,0.0181,0,0.00,0.005,0.025,0.052,SHIFT,0.0279,0.4740,0.9672,-0.3002,-0.1982,-0.2286,0.0450,0.2178,0.1358,0,0.00,0.002,0.105,0.066,SHIFT,-0.0141,-0.3415,1.7227,-0.3174,0.2046,-0.0887
19.938,2496,placemove,0.3336,0.0158,0.2945,-0.0428,-0.2281,-0.0011,-0.0311,0.0250,-0.0756,-0.1522,-0.3193,0.0355,1.000,0.000,-0.0391,-0.0167,-0.0428,-0.2281,-0.0011,0.1951,0,0.00047,0.976,0.00048,2,0.0315,2,-0.1450,0,0.1762,0.2374,0.1121,0.2338,0.1898,-0.0002,0.0000,1,1,0.6015,-0.2549,0.1841,1,23.75,2.940,2.940,0.929,SHIFT,-0.4201,0.1700,1.4026,0.2363,-0.2630,-0.1796,0.6168,0.2744,0.1897,0,0.00,0.177,0.083,0.043,SHIFT,0.3752,0.0269,1.4848,0.2518,0.2658,-0.1545,0.3712,-0.2881,0.0396,0,0.00,0.120,0.324,0.021,SHIFT,-0.1160,0.7552,0.8730,-0.0207,-0.2926,-0.2697,0.3865,0.2745,0.0147,1,13.44,1.605,2.221,0.376,SHIFT,0.0769,0.7990,0.9458,-0.0120,0.2706,-0.2732,0.0891,-0.1911,0.0144,0,43.39,2.454,2.940,1.900,SHIFT,0.0239,0.4589,0.9857,-0.3013,-0.1977,-0.2263,0.0483,0.2171,0.1182,0,0.00,0.466,0.172,0.075,SHIFT,-0.0154,-0.2748,1.6745,-0.3180,0.2054,-0.1003
19.964,2500,placemove,0.3333,0.0164,0.2919,-0.0478,-0.2273,0.0005,-0.0055,0.0417,-0.2080,-0.3505,0.1757,0.0404,1.000,0.000,-0.0397,-0.0307,-0.0478,-0.2273,0.0005,0.2187,0,0.00046,0.967,0.00048,3,0.0315,1,-0.1953,0,0.1660,0.2255,0.1184,0.1091,0.1881,-0.0019,0.0000,2,1,0.5995,-0.2545,0.1879,1,0.00,0.023,0.031,0.068,SHIFT,-0.4225,0.1357,1.4460,0.2355,-0.2630,-0.1737,0.6149,0.2748,0.1892,0,0.00,0.011,0.011,0.032,SHIFT,0.3781,0.0094,1.5058,0.2509,0.2659,-0.1514,0.3708,-0.2885,0.0383,0,0.00,0.007,0.021,0.007,SHIFT,-0.1177,0.7574,0.8700,-0.0210,-0.2925,-0.2700,0.3842,0.2776,0.0170,1,0.00,0.012,0.022,0.116,SHIFT,0.0792,0.7481,1.0124,-0.0127,0.2745,-0.2663,0.0881,-0.1915,0.0145,1,3.76,0.089,0.207,0.424,SHIFT,0.0216,0.4478,1.0016,-0.3017,-0.1973,-0.2247,0.0508,0.2165,0.1036,0,0.00,0.000,0.081,0.061,SHIFT,-0.0170,-0.2082,1.6270,-0.3177,0.2057,-0.1121
20.028,2504,placemove,0.3336,0.0172,0.2884,-0.0539,-0.2251,0.0019,0.0422,0.0326,-0.0999,-0.2146,-0.2146,-0.0755,1.000,0.000,-0.0429,-0.0247,-0.0539,-0.2251,0.0019,0.1889,0,0.00075,0.958,0.00077,2,0.0315,2,-0.2200,0,0.1660,0.2255,0.1184,0.1091,0.1881,-0.0019,0.0000,2,1,0.5973,-0.2540,0.1900,0,0.00,0.065,0.090,0.052,SHIFT,-0.4260,0.1064,1.4838,0.2345,-0.2629,-0.1686,0.6133,0.2752,0.1849,1,13.00,1.155,2.940,0.925,SHIFT,0.3811,-0.0022,1.5210,0.2500,0.2659,-0.1494,0.3698,-0.2893,0.0362,0,0.00,0.062,0.021,0.006,SHIFT,-0.1211,0.7580,0.8683,-0.0216,-0.2925,-0.2701,0.3814,0.2782,0.0173,0,0.00,0.041,0.113,0.103,SHIFT,0.0838,0.7077,1.0789,-0.0135,0.2753,-0.2603,0.0866,-0.1921,0.0143,1,16.84,1.118,2.019,0.225,SHIFT,0.0193,0.4366,1.0157,-0.3023,-0.1971,-0.2229,0.0541,0.2148,0.0881,0,0.00,0.017,0.022,0.050,SHIFT,-0.0167,-0.1415,1.5834,-0.3166,0.2049,-0.1241
20.049,2508,placemove,0.3346,0.0178,0.2874,-0.0564,-0.2297,0.0018,0.0677,0.0332,-0.0494,-0.1198,-0.2828,-0.0381,1.000,0.000,-0.0466,-0.0186,-0.0564,-0.2297,0.0018,0.1879,0,0.00074,0.944,0.00075,2,0.0315,2,-0.2200,0,0.1660,0.2255,0.1184,0.1091,0.1881,-0.0019,0.0000,2,1,0.5961,-0.2536,0.1939,0,0.00,0.012,0.048,0.038,SHIFT,-0.4321,0.0869,1.5122,0.2328,-0.2629,-0.1651,0.6132,0.2752,0.1847,1,6.99,0.744,1.938,0.922,SHIFT,0.3863,-0.0062,1.5326,0.2483,0.2658,-0.1488,0.3702,-0.2896,0.0359,0,0.00,0.010,0.024,0.002,SHIFT,-0.1293,0.7563,0.8683,-0.0231,-0.2927,-0.2699,0.3812,0.2776,0.0200,0,0.00,0.007,0.053,0.076,SHIFT,0.0936,0.6801,1.1317,-0.0150,0.2746,-0.2557,0.0866,-0.1921,0.0143,1,6.80,0.643,1.793,0.531,SHIFT,0.0162,0.4242,1.0237,-0.3041,-0.1973,-0.2209,0.0606,0.2125,0.0740,0,0.00,0.005,0.065,0.048,SHIFT,-0.0137,-0.0748,1.5435,-0.3146,0.2028,-0.1361
20.086,2512,placemove,0.3359,0.0183,0.2868,-0.0581,-0.2344,0.0016,0.0863,0.0329,-0.0278,-0.0870,-0.2693,-0.0326,1.000,0.000,-0.0494,-0.0168,-0.0581,-0.2344,0.0016,0.1874,0,0.00073,0.928,0.00074,2,0.0315,2,-0.2200,0,0.1660,0.2255,0.1184,0.1091,0.1881,-0.0019,0.0000,2,1,0.5950,-0.2533,0.1967,0,0.00,0.011,0.041,0.028,SHIFT,-0.4398,0.0746,1.5335,0.2306,-0.2630,-0.1629,0.6131,0.2752,0.1846,1,6.80,0.727,1.885,0.895,SHIFT,0.3927,-0.0071,1.5433,0.2462,0.2656,-0.1487,0.3705,-0.2899,0.0358,0,0.00,0.008,0.025,0.003,SHIFT,-0.1399,0.7534,0.8692,-0.0251,-0.2931,-0.2695,0.3813,0.2770,0.0219,0,0.00,0.004,0.042,0.051,SHIFT,0.1066,0.6625,1.1668,-0.0170,0.2737,-0.2527,0.0866,-0.1920,0.0142,1,6.61,0.628,1.741,0.503,SHIFT,0.0127,0.4131,1.0270,-0.3061,-0.1975,-0.2190,0.0682,0.2093,0.0607,0,0.00,0.004,0.067,0.045,SHIFT,-0.0088,-0.0081,1.5051,-0.3120,0.1999,-0.1482
20.107,2516,placemove,0.3375,0.0189,0.2865,-0.0595,-0.2386,0.0013,0.1002,0.0335,-0.0110,-0.0740,-0.2318,-0.0341,1.000,0.000,-0.0514,-0.0174,-0.0595,-0.2386,0.0013,0.1871,0,0.00072,0.912,0.00073,2,0.0315,2,-0.2200,0,0.1660,0.2255,0.1184,0.1091,0.1881,-0.0019,0.0000,2,1,0.5943,-0.2531,0.1987,0,0.00,0.010,0.038,0.020,SHIFT,-0.4484,0.0674,1.5493,0.2284,-0.2631,-0.1616,0.6130,0.2753,0.1845,1,6.78,0.700,1.880,0.890,SHIFT,0.3998,-0.0069,1.5535,0.2439,0.2653,-0.1487,0.3708,-0.2901,0.0360,0,0.00,0.006,0.026,0.003,SHIFT,-0.1514,0.7500,0.8702,-0.0272,-0.2936,-0.2691,0.3815,0.2765,0.0228,0,0.00,0.003,0.033,0.032,SHIFT,0.1211,0.6526,1.1881,-0.0192,0.2729,-0.2508,0.0867,-0.1919,0.0142,1,6.49,0.596,1.772,0.522,SHIFT,0.0092,0.4045,1.0256,-0.3084,-0.1979,-0.2174,0.0762,0.2058,0.0488,0,0.00,0.004,0.011,0.056,SHIFT,-0.0030,0.0544,1.4673,-0.3093,0.1967,-0.1593
20.143,2520,placemove,0.3393,0.0194,0.2865,-0.0607,-0.2421,0.0010,0.1127,0.0340,0.0019,-0.0624,-0.1820,-0.0323,1.000,0.000,-0.0530,-0.0191,-0.0607,-0.2421,0.0010,0.1871,0,0.00070,0.895,0.00071,2,0.0315,2,-0.2200,0,0.1660,0.2255,0.1184,0.1091,0.1881,-0.0019,0.0000,2,1,0.5938,-0.2528,0.2000,0,0.00,0.009,0.031,0.015,SHIFT,-0.4573,0.0639,1.5609,0.2260,-0.2632,-0.1610,0.6130,0.2754,0.1845,1,6.66,0.650,1.765,0.776,SHIFT,0.4074,-0.0064,1.5633,0.2415,0.2652,-0.1489,0.3710,-0.2903,0.0363,0,0.00,0.005,0.025,0.003,SHIFT,-0.1630,0.7466,0.8710,-0.0295,-0.2940,-0.2687,0.3819,0.2760,0.0230,0,0.00,0.001,0.029,0.016,SHIFT,0.1360,0.6485,1.1986,-0.0215,0.2721,-0.2500,0.0868,-0.1919,0.0142,1,6.31,0.571,1.684,0.475,SHIFT,0.0058,0.3986,1.0196,-0.3107,-0.1983,-0.2162,0.0831,0.2028,0.0390,0,0.00,0.000,0.003,0.056,SHIFT,0.0032,0.1075,1.4295,-0.3074,0.1939,-0.1687
20.164,2524,placemove,0.3413,0.0200,0.2866,-0.0617,-0.2447,0.0007,0.1221,0.0319,0.0123,-0.0494,-0.1327,-0.0297,1.000,0.000,-0.0543,-0.0210,-0.0617,-0.2447,0.0007,0.1873,0,0.00069,0.877,0.00070,2,0.0315,2,-0.2200,0,0.1660,0.2255,0.1184,0.1091,0.1881,-0.0019,0.0000,2,1,0.5935,-0.2527,0.2008,0,0.00,0.008,0.028,0.010,SHIFT,-0.4664,0.0634,1.5692,0.2237,-0.2634,-0.1608,0.6131,0.2755,0.1844,1,6.67,0.633,1.698,0.695,SHIFT,0.4153,-0.0060,1.5732,0.2391,0.2651,-0.1489,0.3713,-0.2904,0.0367,0,0.00,0.004,0.024,0.002,SHIFT,-0.1746,0.7434,0.8712,-0.0317,-0.2945,-0.2683,0.3824,0.2755,0.0226,0,0.00,0.003,0.025,0.005,SHIFT,0.1511,0.6489,1.2005,-0.0238,0.2714,-0.2500,0.0869,-0.1918,0.0142,1,6.14,0.568,1.660,0.473,SHIFT,0.0024,0.3952,1.0098,-0.3130,-0.1987,-0.2153,0.0889,0.2003,0.0308,0,0.00,0.003,0.002,0.056,SHIFT,0.0097,0.1532,1.3914,-0.3063,0.1915,-0.1767
20.198,2528,placemove,0.3434,0.0205,0.2869,-0.0624,-0.2465,0.0005,0.1294,0.0275,0.0223,-0.0352,-0.0835,-0.0238,1.000,0.000,-0.0552,-0.0228,-0.0624,-0.2465,0.0005,0.1876,0,0.00065,0.833,0.00067,2,0.0315,2,-0.2200,0,0.1660,0.2255,0.1184,0.1091,0.1881,-0.0019,0.0000,2,1,0.5934,-0.2526,0.2010,0,0.00,0.005,0.025,0.006,SHIFT,-0.4755,0.0653,1.5746,0.2213,-0.2636,-0.1611,0.6132,0.2757,0.1844,1,6.55,0.570,1.513,0.503,SHIFT,0.4234,-0.0056,1.5831,0.2367,0.2649,-0.1490,0.3715,-0.2905,0.0371,0,0.00,0.004,0.023,0.001,SHIFT,-0.1860,0.7406,0.8709,-0.0339,-0.2949,-0.2680,0.3831,0.2751,0.0218,0,0.00,0.006,0.021,0.005,SHIFT,0.1661,0.6528,1.1957,-0.0261,0.2707,-0.2505,0.0870,-0.1917,0.0142,1,5.94,0.540,1.522,0.400,SHIFT,-0.0009,0.3940,0.9970,-0.3153,-0.1990,-0.2148,0.0939,0.1982,0.0240,0,0.00,0.008,0.005,0.056,SHIFT,0.0161,0.1933,1.3531,-0.3057,0.1894,-0.1836
20.220,2532,placemove,0.3457,0.0209,0.2873,-0.0629,-0.2475,0.0002,0.1352,0.0221,0.0271,-0.0124,-0.0432,-0.0150,1.000,0.000,-0.0560,-0.0241,-0.0629,-0.2475,0.0002,0.1880,0,0.00061,0.775,0.00062,2,0.0315,2,-0.2200,0,0.1660,0.2255,0.1184,0.1091,0.1881,-0.0019,0.0000,2,1,0.5935,-0.2525,0.2007,0,0.00,0.006,0.022,0.002,STANCE,-0.4847,0.0693,1.5775,0.2190,-0.2638,-0.1617,0.6132,0.2759,0.1844,1,6.42,0.550,1.430,0.434,STANCE,0.4316,-0.0052,1.5927,0.2342,0.2648,-0.1491,0.3717,-0.2906,0.0375,0,0.00,0.004,0.021,0.000,STANCE,-0.1973,0.7382,0.8701,-0.0360,-0.2953,-0.2677,0.3837,0.2748,0.0206,0,0.00,0.006,0.019,0.012,STANCE,0.1809,0.6593,1.1856,-0.0284,0.2701,-0.2516,0.0872,-0.1916,0.0142,1,5.93,0.524,1.436,0.344,STANCE,-0.0043,0.3944,0.9821,-0.3175,-0.1993,-0.2144,0.0980,0.1964,0.0182,0,0.00,0.008,0.008,0.056,STANCE,0.0225,0.2288,1.3147,-0.3057,0.1877,-0.1896
20.267,2536,placemove,0.3479,0.0209,0.2879,-0.0592,-0.2441,-0.0000,0.1397,-0.0238,0.0323,0.6161,0.5776,0.1158,1.000,0.000,-0.0562,-0.0247,-0.0592,-0.2441,-0.0000,0.2167,0,0.00020,0.745,0.00020,3,0.0316,1,-0.2200,0,0.1307,0.1458,0.0990,0.1937,0.1882,-0.0018,0.0000,2,1,0.5934,-0.2521,0.2014,0,0.00,0.011,0.003,0.038,SWING,-0.4920,0.0544,1.5995,0.2172,-0.2639,-0.1590,0.6130,0.2762,0.1843,1,2.23,0.436,0.353,0.085,STANCE,0.4391,-0.0048,1.6018,0.2320,0.2647,-0.1491,0.3715,-0.2902,0.0370,0,0.00,0.005,0.014,0.003,STANCE,-0.2075,0.7361,0.8690,-0.0380,-0.2956,-0.2674,0.3836,0.2749,0.0199,0,0.00,0.012,0.020,0.021,STANCE,0.1942,0.6678,1.1716,-0.0304,0.2696,-0.2530,0.0869,-0.1912,0.0145,1,0.00,0.004,0.014,0.014,STANCE,-0.0074,0.3955,0.9678,-0.3195,-0.1996,-0.2142,0.1008,0.1953,0.0145,1,2.73,0.328,0.189,0.262,STANCE,0.0282,0.2600,1.2781,-0.3059,0.1862,-0.1949
20.289,2540,placemove,0.3506,0.0201,0.2880,-0.0489,-0.2354,-0.0002,0.1785,-0.0749,0.0061,0.5160,0.4284,0.1235,1.000,0.000,-0.0524,-0.0214,-0.0489,-0.2354,-0.0002,0.2169,0,0.00019,0.726,0.00019,3,0.0316,1,-0.2200,0,0.1377,0.1481,0.1008,0.1981,0.1883,-0.0017,0.0000,2,1,0.5923,-0.2514,0.2063,0,0.00,0.015,0.151,0.096,SWING,-0.4973,-0.0083,1.6636,0.2162,-0.2646,-0.1480,0.6121,0.2769,0.1842,1,5.53,1.058,1.030,0.278,STANCE,0.4460,-0.0045,1.6099,0.2300,0.2645,-0.1491,0.3707,-0.2885,0.0335,0,0.00,0.033,0.042,0.007,STANCE,-0.2170,0.7356,0.8667,-0.0398,-0.2957,-0.2674,0.3818,0.2765,0.0204,0,0.00,0.024,0.015,0.014,STANCE,0.2061,0.6767,1.1557,-0.0323,0.2693,-0.2545,0.0858,-0.1898,0.0146,1,5.26,1.096,0.737,0.024,STANCE,-0.0106,0.3967,0.9556,-0.3212,-0.1996,-0.2141,0.1013,0.1954,0.0145,1,2.17,0.085,0.598,0.097,STANCE,0.0328,0.2842,1.2484,-0.3061,0.1851,-0.1990
20.326,2544,placemove,0.3538,0.0186,0.2880,-0.0415,-0.2294,0.0006,0.1921,-0.0983,-0.0002,0.4345,0.3658,0.1567,1.000,0.000,-0.0462,-0.0161,-0.0415,-0.2294,0.0006,0.2169,0,0.00019,0.708,0.00019,3,0.0317,1,-0.2200,0,0.1424,0.1495,0.1020,0.2010,0.1886,-0.0014,0.0000,2,1,0.5921,-0.2514,0.2140,0,0.00,0.006,0.122,0.102,SWING,-0.5011,-0.0750,1.7303,0.2152,-0.2646,-0.1364,0.6122,0.2769,0.1842,1,6.19,0.408,1.195,0.199,STANCE,0.4530,-0.0048,1.6164,0.2281,0.2646,-0.1490,0.3713,-0.2878,0.0305,0,0.00,0.001,0.018,0.007,STANCE,-0.2274,0.7376,0.8617,-0.0418,-0.2955,-0.2676,0.3812,0.2770,0.0205,0,0.00,0.002,0.018,0.020,STANCE,0.2174,0.6842,1.1398,-0.0341,0.2693,-0.2558,0.0860,-0.1897,0.0146,1,5.88,0.399,1.224,0.238,STANCE,-0.0148,0.3974,0.9445,-0.3230,-0.1994,-0.2138,0.1026,0.1945,0.0146,1,0.00,0.002,0.023,0.031,STANCE,0.0361,0.3000,1.2264,-0.3066,0.1845,-0.2016
20.347,2548,placemove,0.3570,0.0168,0.2880,-0.0343,-0.2235,0.0016,0.1901,-0.1074,-0.0058,0.4224,0.3603,0.1603,1.000,0.000,-0.0396,-0.0107,-0.0343,-0.2235,0.0016,0.2164,0,0.00018,0.690,0.00018,3,0.0317,1,-0.2200,0,0.1456,0.1507,0.1029,0.2027,0.1888,-0.0012,0.0000,2,1,0.5918,-0.2508,0.2217,0,0.00,0.007,0.121,0.102,SWING,-0.5038,-0.1416,1.7970,0.2141,-0.2638,-0.1248,0.6123,0.2769,0.1842,1,6.14,0.390,1.135,0.140,STANCE,0.4601,-0.0056,1.6221,0.2264,0.2649,-0.1489,0.3719,-0.2872,0.0272,0,0.00,0.001,0.015,0.010,STANCE,-0.2386,0.7421,0.8543,-0.0438,-0.2949,-0.2682,0.3806,0.2775,0.0205,0,0.00,0.002,0.020,0.019,STANCE,0.2285,0.6900,1.1241,-0.0360,0.2697,-0.2570,0.0863,-0.1898,0.0145,1,6.06,0.388,1.144,0.178,STANCE,-0.0199,0.3977,0.9344,-0.3249,-0.1990,-0.2135,0.1033,0.1938,0.0157,1,0.00,0.001,0.029,0.021,STANCE,0.0384,0.3088,1.2109,-0.3073,0.1843,-0.2030
